round,week,date,home_team,away_team,home_score,away_score,game_id
32,32,2026-05-02 13:30:00+00:00,TSG Hoffenheim,VfB Stuttgart,,,14065244
32,32,2026-05-02 13:30:00+00:00,FC St. Pauli,1. FSV Mainz 05,,,14065246
32,32,2026-05-02 13:30:00+00:00,FC Bayern München,1. FC Heidenheim,,,14065232
32,32,2026-05-02 13:30:00+00:00,SC Freiburg,VfL Wolfsburg,,,14065240
32,32,2026-05-02 13:30:00+00:00,Borussia M'gladbach,Borussia Dortmund,,,14065243
32,32,2026-05-02 13:30:00+00:00,Bayer 04 Leverkusen,RB Leipzig,,,14065236
32,32,2026-05-02 13:30:00+00:00,1. FC Union Berlin,1. FC Köln,,,14065242
32,32,2026-05-02 13:30:00+00:00,Eintracht Frankfurt,Hamburger SV,,,14065239
33,33,2026-05-09 13:30:00+00:00,VfL Wolfsburg,FC Bayern München,,,14065251
33,33,2026-05-09 13:30:00+00:00,VfB Stuttgart,Bayer 04 Leverkusen,,,14065248
33,33,2026-05-09 13:30:00+00:00,RB Leipzig,FC St. Pauli,,,14065250
33,33,2026-05-09 13:30:00+00:00,Hamburger SV,SC Freiburg,,,14065255
33,33,2026-05-09 13:30:00+00:00,TSG Hoffenheim,SV Werder Bremen,,,14065252
33,33,2026-05-09 13:30:00+00:00,Borussia Dortmund,Eintracht Frankfurt,,,14065245
33,33,2026-05-09 13:30:00+00:00,1. FSV Mainz 05,1. FC Union Berlin,,,14065247
33,33,2026-05-09 13:30:00+00:00,1. FC Köln,1. FC Heidenheim,,,14065253
33,33,2026-05-09 13:30:00+00:00,FC Augsburg,Borussia M'gladbach,,,14065249
34,34,2026-05-16 13:30:00+00:00,SC Freiburg,RB Leipzig,,,14065555
34,34,2026-05-16 13:30:00+00:00,1. FC Heidenheim,1. FSV Mainz 05,,,14065562
34,34,2026-05-16 13:30:00+00:00,1. FC Union Berlin,FC Augsburg,,,14065558
34,34,2026-05-16 13:30:00+00:00,Bayer 04 Leverkusen,Hamburger SV,,,14065557
34,34,2026-05-16 13:30:00+00:00,Borussia M'gladbach,TSG Hoffenheim,,,14065559
34,34,2026-05-16 13:30:00+00:00,Eintracht Frankfurt,VfB Stuttgart,,,14065560
34,34,2026-05-16 13:30:00+00:00,FC Bayern München,1. FC Köln,,,14065556
34,34,2026-05-16 13:30:00+00:00,FC St. Pauli,VfL Wolfsburg,,,14065563
34,34,2026-05-16 13:30:00+00:00,SV Werder Bremen,Borussia Dortmund,,,14065561
